PurchaseID,PurchaseDate,CustomerEmail,Country,CustomerAge,Category,UnitPrice,Quantity,DiscountPct,PaymentMethod,SatisfactionRating
3796,2023-05-09,customer3795@outlook.com,Japan,39.0,Toys,78.52,3,0.15,Bank Transfer,4.0
3797,2023-11-02,customer3796@yahoo.com,Japan,61.0,Automotive,79.88,2,0.15,Debit Card,2.0
3798,2024-02-07,customer3797@protonmail.com,Japan,69.0,Automotive,69.57,1,0.25,Credit Card,5.0
3799,2024-11-09,customer3798@gmail.com,Japan,55.0,Electronics,73.02,5,0.0,Credit Card,
3800,2024-01-25,customer3799@yahoo.com,Brazil,30.0,Toys,83.07,3,0.1,PayPal,4.0
3801,2023-04-17,customer3800@gmail.com,Germany,43.0,Electronics,30.55,4,0.0,Credit Card,3.0
3802,2023-11-25,customer3801@hotmail.com,Mexico,50.0,Grocery,60.34,5,0.2,Credit Card,5.0
3803,2024-11-03,customer3802@protonmail.com,Japan,33.0,Clothing,36.71,2,0.2,Credit Card,5.0
3804,2024-06-05,customer3803@protonmail.com,France,24.0,Home & Kitchen,110.41,1,0.15,PayPal,4.0
3805,2023-06-08,customer3804@gmail.com,Australia,65.0,Books,45.47,4,0.15,Debit Card,4.0
3806,2024-04-16,customer3805@protonmail.com,United States,24.0,Clothing,83.7,4,0.25,Debit Card,4.0
3807,2024-06-19,customer3806@outlook.com,United States,24.0,Office Supplies,92.45,4,0.1,PayPal,4.0
3808,2023-07-20,customer3807@gmail.com,Brazil,,Electronics,75.79,2,0.2,PayPal,
3809,2024-01-21,customer3808@gmail.com,Germany,18.0,Office Supplies,71.13,5,0.0,Credit Card,5.0
3810,2023-09-12,customer3809@gmail.com,Mexico,30.0,Home & Kitchen,64.72,3,0.0,Credit Card,5.0
3811,2023-05-13,customer3810@outlook.com,France,24.0,Electronics,95.01,1,0.25,Credit Card,5.0
3812,2024-10-10,customer3811@hotmail.com,India,55.0,Beauty,38.59,3,0.0,Credit Card,1.0
3813,2023-08-22,customer3812@outlook.com,Brazil,69.0,Books,79.23,4,0.0,Credit Card,4.0
3814,2023-08-26,customer3813@gmail.com,United States,66.0,Automotive,18.35,3,0.25,Debit Card,3.0
3815,2023-03-16,customer3814@yahoo.com,Germany,50.0,Toys,44.11,3,0.0,Credit Card,4.0
3816,2023-11-21,customer3815@hotmail.com,India,67.0,Books,47.72,5,0.1,PayPal,4.0
3817,2024-04-14,customer3816@outlook.com,Brazil,40.0,Home & Kitchen,24.63,3,0.2,Credit Card,4.0
3818,2024-12-11,customer3817@protonmail.com,Canada,,Office Supplies,71.21,2,0.05,Bank Transfer,
3819,2024-07-20,customer3818@hotmail.com,United Kingdom,36.0,Sports & Outdoors,40.25,2,0.0,Credit Card,5.0
3820,2024-09-17,customer3819@gmail.com,Mexico,,Sports & Outdoors,123.0,4,0.15,Credit Card,4.0
3821,2024-12-21,customer3820@hotmail.com,France,24.0,Grocery,55.69,4,0.15,PayPal,
3822,2024-05-25,customer3821@gmail.com,Brazil,33.0,Electronics,91.19,1,0.0,Gift Card,5.0
3823,2024-09-17,customer3822@gmail.com,France,23.0,Grocery,111.73,4,0.15,Credit Card,5.0
3824,2023-08-10,customer3823@outlook.com,Canada,34.0,Books,84.85,2,0.2,PayPal,5.0
3825,2024-06-06,customer3824@protonmail.com,Australia,57.0,Grocery,50.94,1,0.25,PayPal,2.0
3826,2024-04-03,customer3825@protonmail.com,Canada,43.0,Beauty,64.54,1,0.1,Debit Card,5.0
3827,2023-11-26,customer3826@hotmail.com,Mexico,67.0,Books,24.76,5,0.0,Debit Card,4.0
3828,2024-04-13,customer3827@outlook.com,United Kingdom,53.0,Beauty,92.05,2,0.2,Credit Card,4.0
3829,2024-06-10,customer3828@hotmail.com,India,73.0,Beauty,190.61,3,0.05,Credit Card,5.0
3830,2023-10-28,customer3829@protonmail.com,United Kingdom,49.0,Electronics,106.64,3,0.15,Credit Card,5.0
3831,2024-09-07,customer3830@protonmail.com,United States,56.0,Beauty,49.54,3,0.25,Credit Card,5.0
3832,2023-01-27,customer3831@hotmail.com,United States,,Books,52.47,2,0.0,Debit Card,2.0
3833,2023-08-25,customer3832@gmail.com,Canada,28.0,Grocery,109.22,1,0.0,Credit Card,5.0
3834,2023-09-25,customer3833@yahoo.com,India,25.0,Grocery,13.11,1,0.25,Credit Card,4.0
3835,2024-08-29,customer3834@yahoo.com,United States,44.0,Electronics,27.63,3,0.0,Credit Card,
3836,2024-01-06,customer3835@yahoo.com,Canada,24.0,Electronics,41.56,5,0.05,Debit Card,5.0
3837,2024-11-12,customer3836@protonmail.com,United Kingdom,72.0,Home & Kitchen,43.86,5,0.2,PayPal,5.0
3838,2024-11-24,customer3837@hotmail.com,Mexico,74.0,Beauty,17.43,4,0.2,PayPal,4.0
3839,2023-12-01,customer3838@outlook.com,India,28.0,Automotive,81.64,2,0.0,Bank Transfer,5.0
3840,2024-06-15,customer3839@yahoo.com,United Kingdom,36.0,Beauty,50.0,5,0.0,Bank Transfer,
3841,2023-06-29,customer3840@protonmail.com,France,,Grocery,50.27,2,0.15,Credit Card,4.0
3842,2023-03-20,customer3841@yahoo.com,Australia,73.0,Toys,69.3,5,0.05,Credit Card,2.0
3843,2023-12-25,customer3842@hotmail.com,United Kingdom,64.0,Books,22.01,1,0.1,Debit Card,5.0
3844,2023-08-09,customer3843@yahoo.com,Japan,34.0,Office Supplies,61.0,3,0.15,Credit Card,4.0
3845,2024-06-17,customer3844@gmail.com,United Kingdom,60.0,Electronics,21.74,2,0.2,Credit Card,4.0
3846,2024-01-16,customer3845@outlook.com,Germany,21.0,Clothing,81.53,3,0.15,Gift Card,2.0
3847,2023-04-09,customer3846@gmail.com,Mexico,26.0,Home & Kitchen,117.36,4,0.0,Debit Card,5.0
3848,2023-11-26,customer3847@protonmail.com,France,46.0,Electronics,91.78,5,0.25,Debit Card,5.0
3849,2023-10-21,customer3848@yahoo.com,Mexico,36.0,Sports & Outdoors,44.3,1,0.1,PayPal,5.0
3850,2023-01-04,customer3849@protonmail.com,Brazil,29.0,Home & Kitchen,86.14,3,0.2,PayPal,5.0
3851,2024-02-02,customer3850@hotmail.com,Germany,47.0,Books,54.6,1,0.1,Gift Card,3.0
3852,2024-11-13,customer3851@hotmail.com,United States,69.0,Electronics,67.18,3,0.0,Gift Card,4.0
3853,2024-10-16,customer3852@gmail.com,Canada,47.0,Clothing,83.35,5,0.15,Credit Card,5.0
3854,2024-10-21,customer3853@yahoo.com,Germany,42.0,Home & Kitchen,6.76,2,0.2,Debit Card,5.0
3855,2024-10-14,customer3854@gmail.com,Brazil,24.0,Automotive,18.68,2,0.2,Credit Card,
3856,2024-11-05,customer3855@outlook.com,Brazil,43.0,Books,57.01,2,0.25,Bank Transfer,4.0
3857,2023-03-13,customer3856@yahoo.com,France,66.0,Grocery,38.06,5,0.0,Credit Card,5.0
3858,2023-11-09,customer3857@gmail.com,Germany,40.0,Books,62.1,5,0.25,Credit Card,2.0
3859,2024-02-02,customer3858@yahoo.com,Brazil,66.0,Electronics,68.45,5,0.0,Gift Card,1.0
3860,2024-08-31,customer3859@outlook.com,United States,24.0,Beauty,44.53,2,0.25,Debit Card,4.0
3861,2023-09-30,customer3860@outlook.com,France,53.0,Electronics,51.56,2,0.1,Credit Card,4.0
3862,2024-06-01,customer3861@hotmail.com,Canada,53.0,Clothing,32.57,1,0.15,Credit Card,
3863,2024-07-24,customer3862@protonmail.com,Japan,34.0,Toys,73.4,1,0.2,Debit Card,5.0
3864,2024-01-09,customer3863@yahoo.com,Japan,26.0,Grocery,98.15,4,0.2,Debit Card,5.0
3865,2023-06-26,customer3864@protonmail.com,India,57.0,Automotive,22.57,3,0.0,PayPal,3.0
3866,2023-02-26,customer3865@yahoo.com,Mexico,54.0,Home & Kitchen,95.34,5,0.15,Credit Card,4.0
3867,2023-11-21,customer3866@outlook.com,United Kingdom,40.0,Sports & Outdoors,79.0,4,0.1,PayPal,5.0
3868,2023-05-03,customer3867@protonmail.com,United Kingdom,40.0,Books,91.34,5,0.0,Credit Card,5.0
3869,2024-04-15,customer3868@gmail.com,France,70.0,Beauty,118.91,1,0.0,Gift Card,4.0
3870,2023-06-23,customer3869@gmail.com,Australia,66.0,Office Supplies,44.58,4,0.2,PayPal,5.0
3871,2024-10-02,customer3870@outlook.com,Brazil,40.0,Toys,109.09,1,0.05,Gift Card,3.0
3872,2024-10-16,customer3871@hotmail.com,United Kingdom,47.0,Home & Kitchen,120.01,2,0.0,Credit Card,5.0
3873,2024-09-02,customer3872@gmail.com,Australia,41.0,Grocery,24.59,3,0.0,Gift Card,5.0
3874,2024-04-30,customer3873@hotmail.com,Mexico,68.0,Books,68.6,3,0.05,Gift Card,4.0
3875,2023-03-26,customer3874@gmail.com,United States,45.0,Automotive,67.01,2,0.25,Debit Card,3.0
3876,2024-12-18,customer3875@outlook.com,Mexico,19.0,Toys,124.14,1,0.0,Bank Transfer,3.0
3877,2023-02-18,customer3876@yahoo.com,Canada,24.0,Office Supplies,219.49,1,0.0,PayPal,4.0
3878,2024-02-18,customer3877@gmail.com,Germany,59.0,Electronics,91.93,2,0.0,Bank Transfer,
3879,2024-08-10,customer3878@protonmail.com,Canada,19.0,Beauty,173.47,4,0.25,PayPal,4.0
3880,2023-03-03,customer3879@protonmail.com,United States,49.0,Clothing,39.48,5,0.2,Gift Card,4.0
3881,2023-12-29,customer3880@yahoo.com,United Kingdom,49.0,Sports & Outdoors,87.1,2,0.0,Credit Card,5.0
3882,2023-12-15,customer3881@hotmail.com,Japan,27.0,Office Supplies,61.27,5,0.05,Credit Card,5.0
3883,2023-05-24,customer3882@protonmail.com,Germany,55.0,Sports & Outdoors,82.5,5,0.0,Debit Card,4.0
3884,2023-03-23,customer3883@hotmail.com,Japan,24.0,Beauty,92.81,2,0.1,PayPal,5.0
3885,2024-10-26,customer3884@hotmail.com,Brazil,70.0,Electronics,101.87,1,0.1,Credit Card,4.0
3886,2024-10-19,customer3885@hotmail.com,Japan,60.0,Electronics,52.1,2,0.1,Debit Card,5.0
3887,2023-03-10,customer3886@outlook.com,Japan,27.0,Toys,58.05,1,0.05,Credit Card,5.0
3888,2023-07-23,customer3887@gmail.com,United Kingdom,39.0,Clothing,97.32,5,0.15,Gift Card,5.0
3889,2023-10-14,customer3888@gmail.com,India,69.0,Electronics,75.95,5,0.15,PayPal,3.0
3890,2023-05-25,customer3889@outlook.com,United States,22.0,Beauty,42.03,2,0.0,Credit Card,5.0
3891,2023-02-18,customer3890@outlook.com,India,34.0,Beauty,59.02,3,0.15,Credit Card,3.0
3892,2024-01-09,customer3891@hotmail.com,United States,57.0,Electronics,113.53,2,0.1,Bank Transfer,5.0
3893,2023-11-19,customer3892@gmail.com,Japan,46.0,Electronics,34.67,1,0.05,Credit Card,5.0
3894,2024-08-12,customer3893@yahoo.com,Brazil,34.0,Clothing,62.75,2,0.0,Debit Card,4.0
3895,2023-08-05,customer3894@yahoo.com,Mexico,27.0,Sports & Outdoors,26.94,1,0.1,Gift Card,5.0
3896,2024-01-08,customer3895@hotmail.com,Australia,35.0,Automotive,119.17,3,0.25,Bank Transfer,5.0
3897,2023-08-18,customer3896@outlook.com,India,43.0,Clothing,225.73,3,0.05,Credit Card,5.0
3898,2023-01-28,customer3897@yahoo.com,United Kingdom,22.0,Electronics,137.03,2,0.0,Debit Card,2.0
3899,2024-06-15,customer3898@hotmail.com,United Kingdom,52.0,Grocery,46.43,4,0.0,Bank Transfer,1.0
3900,2024-06-26,customer3899@protonmail.com,Mexico,42.0,Electronics,46.28,4,0.25,Credit Card,5.0
3901,2024-04-29,customer3900@hotmail.com,Australia,32.0,Sports & Outdoors,115.61,3,0.2,PayPal,5.0
3902,2023-01-25,customer3901@protonmail.com,India,70.0,Clothing,107.65,2,0.0,PayPal,4.0
3903,2024-05-23,customer3902@outlook.com,Australia,66.0,Automotive,148.14,2,0.2,Credit Card,1.0
3904,2024-03-17,customer3903@protonmail.com,India,67.0,Beauty,64.68,3,0.0,Credit Card,3.0
3905,2023-11-18,customer3904@hotmail.com,Canada,71.0,Electronics,31.41,4,0.0,Credit Card,5.0
3906,2024-03-26,customer3905@hotmail.com,Japan,36.0,Clothing,65.59,2,0.25,Credit Card,
3907,2023-03-22,customer3906@outlook.com,United Kingdom,37.0,Home & Kitchen,59.88,4,0.15,Credit Card,4.0
3908,2023-06-02,customer3907@outlook.com,Japan,35.0,Home & Kitchen,199.43,2,0.15,Credit Card,
3909,2023-04-05,customer3908@hotmail.com,Germany,31.0,Clothing,93.55,3,0.0,Debit Card,4.0
3910,2023-11-22,customer3909@protonmail.com,Australia,67.0,Toys,18.76,2,0.0,Bank Transfer,4.0
3911,2024-10-15,customer3910@hotmail.com,Mexico,37.0,Grocery,95.62,1,0.0,Gift Card,2.0
3912,2023-01-05,customer3911@yahoo.com,Canada,60.0,Electronics,119.82,3,0.1,Gift Card,4.0
3913,2023-11-22,customer3912@gmail.com,Brazil,73.0,Clothing,109.54,4,0.05,PayPal,5.0
3914,2023-07-27,customer3913@protonmail.com,Brazil,29.0,Grocery,105.92,3,0.0,Credit Card,3.0
3915,2024-11-15,customer3914@yahoo.com,Germany,35.0,Clothing,75.14,4,0.0,Debit Card,4.0
3916,2024-03-28,customer3915@protonmail.com,Australia,69.0,Books,58.13,1,0.0,PayPal,4.0
3917,2023-06-12,customer3916@gmail.com,Mexico,40.0,Grocery,30.14,1,0.0,Bank Transfer,5.0
3918,2023-07-27,customer3917@yahoo.com,Australia,69.0,Beauty,153.72,5,0.0,Debit Card,4.0
3919,2024-02-28,customer3918@gmail.com,Canada,51.0,Books,88.75,3,0.0,PayPal,5.0
3920,2023-02-04,customer3919@yahoo.com,Japan,37.0,Office Supplies,47.09,2,0.0,Bank Transfer,4.0
3921,2023-02-19,customer3920@gmail.com,Canada,43.0,Electronics,70.41,4,0.0,Debit Card,2.0
3922,2024-05-07,customer3921@protonmail.com,Germany,68.0,Electronics,30.34,4,0.0,PayPal,2.0
3923,2024-08-08,customer3922@outlook.com,India,20.0,Clothing,70.03,5,0.25,Bank Transfer,5.0
3924,2024-06-25,customer3923@yahoo.com,Brazil,55.0,Electronics,129.56,5,0.05,PayPal,2.0
3925,2023-05-06,customer3924@yahoo.com,Japan,66.0,Home & Kitchen,95.86,2,0.1,Credit Card,5.0
3926,2024-09-21,customer3925@gmail.com,United Kingdom,67.0,Electronics,117.51,1,0.25,Bank Transfer,5.0
3927,2023-06-14,customer3926@yahoo.com,United States,49.0,Beauty,112.61,3,0.25,PayPal,5.0
3928,2024-10-01,customer3927@gmail.com,India,39.0,Clothing,84.47,1,0.05,Credit Card,
3929,2023-08-04,customer3928@gmail.com,United Kingdom,74.0,Grocery,60.52,3,0.2,Bank Transfer,3.0
3930,2023-12-29,customer3929@protonmail.com,Mexico,40.0,Home & Kitchen,52.72,1,0.05,Credit Card,
3931,2024-11-29,customer3930@hotmail.com,Germany,40.0,Sports & Outdoors,147.72,4,0.0,Gift Card,4.0
3932,2023-10-25,customer3931@yahoo.com,Australia,46.0,Home & Kitchen,90.57,5,0.0,PayPal,4.0
3933,2024-05-02,customer3932@yahoo.com,Brazil,45.0,Electronics,86.72,2,0.0,Credit Card,
3934,2024-03-03,customer3933@yahoo.com,Germany,33.0,Sports & Outdoors,90.26,3,0.25,Gift Card,5.0
3935,2023-02-24,customer3934@yahoo.com,Brazil,40.0,Electronics,56.05,5,0.0,Credit Card,5.0
3936,2024-08-01,customer3935@yahoo.com,United Kingdom,48.0,Beauty,83.72,2,0.0,Bank Transfer,3.0
3937,2023-09-19,customer3936@protonmail.com,France,25.0,Beauty,44.22,4,0.0,Debit Card,4.0
3938,2023-12-13,customer3937@outlook.com,India,47.0,Sports & Outdoors,49.87,1,0.0,Debit Card,5.0
3939,2023-08-11,customer3938@gmail.com,Germany,59.0,Toys,98.14,4,0.05,Bank Transfer,5.0
3940,2024-12-27,customer3939@outlook.com,Germany,28.0,Automotive,88.73,1,0.25,Credit Card,5.0
3941,2024-02-07,customer3940@gmail.com,United States,,Electronics,99.91,1,0.25,Debit Card,5.0
3942,2024-04-10,customer3941@gmail.com,India,69.0,Office Supplies,108.04,3,0.05,PayPal,5.0
3943,2024-01-17,customer3942@hotmail.com,United States,69.0,Electronics,56.4,5,0.25,Credit Card,5.0
3944,2023-08-13,customer3943@outlook.com,France,23.0,Books,67.06,4,0.0,Credit Card,
3945,2024-03-03,customer3944@gmail.com,United Kingdom,20.0,Automotive,95.68,3,0.05,Debit Card,
3946,2024-08-02,customer3945@hotmail.com,India,68.0,Home & Kitchen,40.96,2,0.15,Credit Card,5.0
3947,2023-03-11,customer3946@outlook.com,France,73.0,Grocery,7.65,3,0.2,Debit Card,4.0
3948,2023-04-21,customer3947@yahoo.com,France,48.0,Toys,22.27,2,0.0,Debit Card,5.0
3949,2023-05-01,customer3948@gmail.com,Australia,66.0,Grocery,48.66,1,0.1,Credit Card,5.0
3950,2024-11-14,customer3949@hotmail.com,Australia,45.0,Electronics,56.97,5,0.0,Credit Card,5.0
3951,2024-02-25,customer3950@yahoo.com,United Kingdom,35.0,Toys,81.84,3,0.05,Credit Card,3.0
3952,2023-09-06,customer3951@hotmail.com,Canada,66.0,Home & Kitchen,120.89,5,0.1,Credit Card,4.0
3953,2023-05-26,customer3952@yahoo.com,Canada,45.0,Electronics,59.0,3,0.1,PayPal,2.0
3954,2024-05-15,customer3953@hotmail.com,Mexico,43.0,Sports & Outdoors,46.31,2,0.25,Credit Card,5.0
3955,2024-01-19,customer3954@hotmail.com,United States,51.0,Beauty,30.21,1,0.05,Bank Transfer,5.0
3956,2024-04-01,customer3955@gmail.com,Australia,35.0,Beauty,43.08,4,0.25,Credit Card,
3957,2024-06-06,customer3956@gmail.com,Brazil,,Beauty,42.65,4,0.15,Credit Card,4.0
3958,2023-03-11,customer3957@outlook.com,Japan,27.0,Grocery,72.48,5,0.15,PayPal,1.0
3959,2024-05-10,customer3958@yahoo.com,India,23.0,Books,42.77,2,0.1,Credit Card,5.0
3960,2024-06-10,customer3959@protonmail.com,Canada,57.0,Clothing,55.21,2,0.0,Debit Card,4.0
3961,2023-07-22,customer3960@gmail.com,Germany,43.0,Grocery,51.8,2,0.1,Credit Card,3.0
3962,2023-08-16,customer3961@gmail.com,Japan,65.0,Sports & Outdoors,68.12,1,0.1,Bank Transfer,5.0
3963,2024-03-08,customer3962@outlook.com,United States,51.0,Home & Kitchen,92.82,5,0.0,Credit Card,3.0
3964,2023-10-06,customer3963@protonmail.com,France,,Clothing,83.63,2,0.25,Credit Card,3.0
3965,2024-11-10,customer3964@outlook.com,Brazil,73.0,Home & Kitchen,37.83,1,0.25,Debit Card,4.0
3966,2023-03-12,customer3965@outlook.com,France,34.0,Grocery,47.9,1,0.15,Credit Card,4.0
3967,2023-05-04,customer3966@protonmail.com,Brazil,66.0,Home & Kitchen,102.85,2,0.15,Gift Card,5.0
3968,2024-08-14,customer3967@hotmail.com,France,71.0,Sports & Outdoors,116.75,1,0.0,Gift Card,5.0
3969,2024-05-12,customer3968@protonmail.com,Canada,51.0,Beauty,27.41,5,0.1,PayPal,
3970,2024-09-19,customer3969@yahoo.com,Australia,54.0,Office Supplies,24.87,5,0.25,Credit Card,3.0
3971,2023-01-18,customer3970@gmail.com,France,66.0,Clothing,150.34,5,0.0,PayPal,4.0
3972,2023-04-09,customer3971@hotmail.com,India,49.0,Automotive,30.44,5,0.25,Credit Card,4.0
3973,2024-09-02,customer3972@yahoo.com,India,43.0,Sports & Outdoors,40.61,1,0.0,Credit Card,5.0
3974,2024-08-16,customer3973@gmail.com,Germany,63.0,Electronics,56.12,4,0.0,Credit Card,2.0
3975,2024-08-25,customer3974@hotmail.com,Mexico,68.0,Clothing,39.61,5,0.25,Debit Card,3.0
3976,2024-10-17,customer3975@hotmail.com,India,37.0,Clothing,41.12,5,0.15,Debit Card,
3977,2023-06-18,customer3976@protonmail.com,France,44.0,Electronics,41.23,3,0.2,PayPal,2.0
3978,2023-03-13,customer3977@gmail.com,Canada,59.0,Clothing,72.38,5,0.25,Debit Card,2.0
3979,2023-08-05,customer3978@protonmail.com,Brazil,56.0,Electronics,21.45,1,0.0,Credit Card,4.0
3980,2024-12-29,customer3979@gmail.com,Australia,37.0,Grocery,102.88,4,0.0,Credit Card,5.0
3981,2024-01-13,customer3980@hotmail.com,Japan,59.0,Clothing,8.63,2,0.0,Debit Card,5.0
3982,2023-01-04,customer3981@gmail.com,Japan,32.0,Home & Kitchen,24.9,5,0.25,PayPal,
3983,2024-06-26,customer3982@outlook.com,Brazil,25.0,Sports & Outdoors,140.94,5,0.1,Credit Card,3.0
3984,2024-09-06,customer3983@protonmail.com,Mexico,31.0,Grocery,49.09,5,0.0,Debit Card,5.0
3985,2023-03-31,customer3984@gmail.com,Germany,73.0,Office Supplies,46.43,1,0.15,Gift Card,4.0
3986,2024-02-12,customer3985@protonmail.com,Germany,68.0,Automotive,18.2,2,0.0,Credit Card,4.0
3987,2024-06-27,customer3986@gmail.com,Canada,25.0,Automotive,16.82,2,0.1,PayPal,5.0
3988,2024-11-29,customer3987@yahoo.com,Japan,63.0,Clothing,63.5,5,0.25,Bank Transfer,5.0
3989,2024-03-19,customer3988@gmail.com,Brazil,38.0,Books,17.97,4,0.0,Gift Card,3.0
3990,2023-09-04,customer3989@gmail.com,Brazil,29.0,Clothing,40.15,5,0.25,Credit Card,2.0
3991,2024-10-26,customer3990@yahoo.com,Canada,33.0,Automotive,90.03,5,0.15,Credit Card,3.0
3992,2023-09-21,customer3991@protonmail.com,India,22.0,Electronics,71.26,2,0.0,PayPal,4.0
3993,2024-04-07,customer3992@protonmail.com,Japan,29.0,Toys,53.06,1,0.05,Credit Card,2.0
3994,2024-09-05,customer3993@gmail.com,Mexico,26.0,Home & Kitchen,67.09,4,0.2,Credit Card,4.0
3995,2024-01-23,customer3994@outlook.com,United States,27.0,Grocery,91.26,4,0.2,Debit Card,4.0
3996,2024-06-02,customer3995@gmail.com,Germany,35.0,Clothing,48.28,2,0.15,Debit Card,3.0
3997,2024-09-06,customer3996@protonmail.com,Mexico,69.0,Grocery,101.25,4,0.15,Credit Card,5.0
3998,2024-03-14,customer3997@yahoo.com,India,52.0,Automotive,63.45,2,0.2,Credit Card,5.0
3999,2023-11-03,customer3998@protonmail.com,Japan,28.0,Electronics,114.06,4,0.0,PayPal,4.0
4000,2024-04-15,customer3999@yahoo.com,Mexico,55.0,Beauty,66.72,4,0.05,Debit Card,5.0
4001,2023-10-20,customer4000@gmail.com,Japan,71.0,Clothing,25.02,4,0.0,Credit Card,4.0
4002,2024-05-13,customer4001@protonmail.com,France,24.0,Clothing,39.55,1,0.25,Bank Transfer,5.0
4003,2023-03-01,customer4002@gmail.com,United Kingdom,,Home & Kitchen,61.81,5,0.2,PayPal,
4004,2023-02-04,customer4003@hotmail.com,Japan,43.0,Sports & Outdoors,219.75,4,0.15,Debit Card,3.0
4005,2023-12-13,customer4004@hotmail.com,Australia,26.0,Clothing,37.65,2,0.0,Credit Card,5.0
4006,2023-03-27,customer4005@yahoo.com,Germany,47.0,Beauty,190.48,3,0.2,PayPal,4.0
4007,2024-06-17,customer4006@hotmail.com,Canada,53.0,Grocery,106.95,2,0.2,PayPal,4.0
4008,2023-05-13,customer4007@hotmail.com,United Kingdom,32.0,Clothing,109.73,1,0.05,Gift Card,5.0
4009,2023-12-31,customer4008@hotmail.com,Australia,32.0,Electronics,91.48,3,0.2,Credit Card,4.0
4010,2023-05-10,customer4009@hotmail.com,United Kingdom,59.0,Electronics,181.17,4,0.05,Debit Card,5.0
4011,2024-11-03,customer4010@yahoo.com,Australia,49.0,Home & Kitchen,41.75,4,0.15,Credit Card,
4012,2024-09-07,customer4011@yahoo.com,United States,51.0,Office Supplies,104.97,5,0.0,Bank Transfer,4.0
4013,2023-01-02,customer4012@outlook.com,Germany,21.0,Clothing,28.28,4,0.1,Credit Card,5.0
4014,2023-10-15,customer4013@gmail.com,Australia,59.0,Beauty,42.02,1,0.0,Debit Card,3.0
4015,2024-11-18,customer4014@gmail.com,Brazil,50.0,Office Supplies,95.43,2,0.0,PayPal,4.0
4016,2023-12-24,customer4015@gmail.com,India,57.0,Clothing,111.14,3,0.25,PayPal,2.0
4017,2024-09-08,customer4016@gmail.com,Canada,36.0,Toys,81.47,5,0.15,Debit Card,3.0
4018,2023-03-07,customer4017@yahoo.com,United Kingdom,69.0,Grocery,15.79,1,0.1,Debit Card,4.0
4019,2023-11-10,customer4018@yahoo.com,Japan,18.0,Sports & Outdoors,36.98,5,0.05,Gift Card,2.0
4020,2024-09-27,customer4019@gmail.com,United States,56.0,Electronics,25.04,2,0.1,Debit Card,5.0
4021,2023-05-23,customer4020@hotmail.com,Australia,21.0,Beauty,59.63,4,0.15,Debit Card,5.0
4022,2023-01-08,customer4021@outlook.com,United Kingdom,63.0,Automotive,24.71,3,0.0,Gift Card,1.0
4023,2024-06-20,customer4022@yahoo.com,Australia,,Beauty,43.05,5,0.0,Debit Card,2.0
4024,2023-03-02,customer4023@yahoo.com,Brazil,47.0,Beauty,42.3,2,0.15,Debit Card,5.0
4025,2023-08-08,customer4024@outlook.com,Canada,49.0,Beauty,126.58,3,0.1,Credit Card,1.0
4026,2024-08-15,customer4025@hotmail.com,France,31.0,Sports & Outdoors,45.24,4,0.05,Credit Card,5.0
4027,2024-10-13,customer4026@gmail.com,Brazil,18.0,Home & Kitchen,187.17,1,0.05,Debit Card,4.0
4028,2023-04-06,customer4027@yahoo.com,Brazil,23.0,Automotive,49.41,2,0.2,Credit Card,4.0
4029,2023-12-29,customer4028@outlook.com,Germany,31.0,Electronics,87.84,4,0.1,Credit Card,2.0
4030,2024-08-02,customer4029@hotmail.com,United Kingdom,45.0,Grocery,74.41,4,0.0,Debit Card,4.0
4031,2023-10-13,customer4030@protonmail.com,France,28.0,Clothing,68.02,4,0.2,PayPal,5.0
4032,2023-09-13,customer4031@hotmail.com,Japan,63.0,Sports & Outdoors,105.79,1,0.0,Credit Card,4.0
4033,2024-02-01,customer4032@hotmail.com,Brazil,58.0,Grocery,62.31,2,0.0,Debit Card,5.0
